PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
AMNH_PBI 00082479	Quercophylus	gonoporospinus	USA	California	Riverside	3 mi NW of Murrieta	33.58066	-117.25348	13 May 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus	agrifolia	achillaeoides			associated with			NO
AMNH_PBI 00082480	Quercophylus	gonoporospinus	USA	California	Riverside	3 mi NW of Murrieta	33.58066	-117.25348	13 May 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus	agrifolia	achillaeoides			associated with			NO
AMNH_PBI 00082481	Quercophylus	gonoporospinus	USA	California	Riverside	3 mi NW of Murrieta	33.58066	-117.25348	13 May 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus	agrifolia	achillaeoides			associated with			NO
AMNH_PBI 00082482	Quercophylus	gonoporospinus	USA	California	Kern	Tehachapi Mountains, Antelope Canyon	34.85694	-118.63028	22 Jun 1975		J. Hlavac	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			1524	5000	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082483	Quercophylus	gonoporospinus	USA	California	Riverside	4 mi W of Murrieta	33.55000	-117.28605	29 Apr 1966		E. I. Schlinger	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			549	1800	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082484	Quercophylus	gonoporospinus	USA	California	Riverside	4 mi W of Murrieta	33.55000	-117.28605	29 Apr 1966		E. I. Schlinger	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			549	1800	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082485	Quercophylus	gonoporospinus	USA	California	Riverside	3 mi NW of Murrieta	33.58066	-117.25348	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus	agrifolia				associated with			NO
AMNH_PBI 00082486	Quercophylus	gonoporospinus	USA	California	Riverside	3 mi NW of Murrieta	33.58066	-117.25348	13 May 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus	agrifolia				associated with			NO
AMNH_PBI 00082487	Teleorhinus	cyaneus	USA	California	San Bernardino	Mojave River Forks, 10 km SE of Hesperia	34.34927	-117.24064	06 May 1986		Tadashi Nitta	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010		date on label: 5/6/1986	corrected coordinates from [34.42639 -117.30000] to label location, added elev. - MDS		Beating Vegetation	Pinned	1	Google Earth		901	2956	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini												NO
AMNH_PBI 00082488	Teleorhinus	cyaneus	USA	California	Riverside	San Bernardino National Forest, Thomas Mountain, T6S R3E Sec 16	33.65735	-116.66980	06 May 1997		H. W. Park	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010					Beating Vegetation	Pinned	1	Google Earth		1343	4405	Google Earth		NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini												NO
AMNH_PBI 00082489	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	12 May 1950		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082490	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	12 May 1950		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082491	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	07 May 1951		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082492	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	12 May 1950		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082493	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	07 May 1951		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082494	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	14 May 1948		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082495	Teleorhinus	cyaneus	USA	California	Los Angeles	Claremont	34.09667	-117.71889	11 May 1930		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010					Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082496	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	12 May 1950		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	YES	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082497	Teleorhinus	cyaneus	USA	California	Riverside	Dark Creek, San Jacinto Mountains	33.79305	-116.74583	21 Jul 1940		Unknown	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010					Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Frangula	californica				associated with			NO
AMNH_PBI 00082498	Teleorhinus	cyaneus	USA	California	San Bernardino	Mill Creek, San Bernardino Mountains	34.08721	-117.11396	30 Jun 1936		Unknown	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010					Beating Vegetation	Pinned	1	GeoLocate Software		1829	6000	Label		NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Frangula	californica				associated with			NO
AMNH_PBI 00082499	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	07 May 1951		Unknown	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082500	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	12 May 1950		Unknown	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082501	Teleorhinus	cyaneus	USA	California	Riverside	Gavilan	33.81000	-117.35800	07 May 1951		Unknown	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			The Gavilan is a famous collecting site of P. H. Timberlake about 5 mi W of Perris near Lake Matthews		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini			Rhamnaceae	Rhamnus	crocea				associated with			NO
AMNH_PBI 00082502	Teleorhinus	cyaneus	USA	California	San Luis Obispo	Tassajara Creek 7 mi N San Luis Obispo	35.37986	-120.66010	04 Jun 1971	05 Jun 1971	J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010	Teleorhinus sp., det. J.D. Pinto		added San Luis Obispo county & corrected plot in geolocate to creek - expanded creek		Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini												NO
AMNH_PBI 00082503	Teleorhinus	cyaneus	USA	California	San Luis Obispo	Tassajara Creek 7 mi N San Luis Obispo	35.37986	-120.66010	04 Jun 1971	05 Jun 1971	J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010	Teleorhinus sp., det. J.D. Pinto		added San Luis Obispo county & corrected plot in geolocate to creek - expanded creek		Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini												NO
AMNH_PBI 00082504	Teleorhinus	cyaneus	USA	California	Glenn	Paskenta Mountain	39.78763	-122.53902	02 Jun 1987		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010	Teleorhinus sp., det. J.D. Pinto		corrected locality to Paskenta Mountain - then corrected in geolocate to correct county		Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini												NO
AMNH_PBI 00082505	Teleorhinus	cyaneus	USA	California	Mariposa	Yosemite National Park	37.85000	-119.56667	20 May 1931		D. W. Clency	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2010			corrected locality to Yosemite National Park and county to Mariposa then geolocate plotted correctly		Beating Vegetation	Pinned	1			1201	3940	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Pronotocrepini												NO
AMNH_PBI 00082506	Vesperocoris	paddocki	USA	California	San Diego	Pauma	33.31889	-116.95972	20 Apr 1982		Kevin Grangetto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082507	Vesperocoris	paddocki	USA	California	San Diego	Pauma	33.31889	-116.95972	20 Apr 1982		Kevin Grangetto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082508	Vesperocoris	paddocki	USA	California	Riverside	Cleveland National Forest, El Cariso Campground on Hwy 74	33.65889	-117.40972	12 May 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			762	2500	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082509	Vesperocoris	paddocki	USA	California	Riverside	Cleveland National Forest, El Cariso Campground on Hwy 74	33.65889	-117.40972	12 May 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			762	2500	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082510	Pygovepres	vaccinicola	USA	California	Orange	Cleveland National Forest, Lower San Juan Campground on Hwy 74	33.59889	-117.46000	12 May 1978		J.D. Pinto and R.T. Schuh	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			405	1328	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Cucurbitaceae	Marah					associated with			NO
AMNH_PBI 00082511	Pygovepres	vaccinicola	USA	California	Orange	Cleveland National Forest, Lower San Juan Campground on Hwy 74	33.59889	-117.46000	12 May 1978		J.D. Pinto and R.T. Schuh	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			405	1328	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Cucurbitaceae	Marah					associated with			NO
AMNH_PBI 00082512	Pygovepres	vaccinicola	USA	California	Orange	Cleveland National Forest, Lower San Juan Campground on Hwy 74	33.59889	-117.46000	12 May 1978		J.D. Pinto and R.T. Schuh	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			405	1328	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Cucurbitaceae	Marah					associated with			NO
AMNH_PBI 00082513	Pygovepres	vaccinicola	USA	California	Orange	Cleveland National Forest, Lower San Juan Campground on Hwy 74	33.59889	-117.46000	12 May 1978		J.D. Pinto and R.T. Schuh	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1			405	1328	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Cucurbitaceae	Marah					associated with			NO
AMNH_PBI 00082516	Pygovepres	vaccinicola	USA	California	Shasta	Platina	40.35972	-122.89361	08 Jun 1984		J. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082517	Pygovepres	vaccinicola	USA	California	Shasta	Platina	40.35972	-122.89361	08 Jun 1984		J. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082518	Pygovepres	vaccinicola	USA	California	Shasta	Platina	40.35972	-122.89361	08 Jun 1984		J. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082519	Pygovepres	vaccinicola	USA	California	Shasta	Platina	40.35972	-122.89361	08 Jun 1984		J. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082520	Pygovepres	vaccinicola	USA	California	Shasta	Platina	40.35972	-122.89361	08 Jun 1984		J. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082521	Pygovepres	vaccinicola	USA	California	Shasta	Platina	40.35972	-122.89361	08 Jun 1984		J. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
AMNH_PBI 00082522	Pygovepres	vaccinicola	USA	California	Shasta	Platina	40.35972	-122.89361	08 Jun 1984		J. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus					associated with			NO
