PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCR_ENT 00043684	Zelus	tetracanthus	USA	California	Riverside	Palm Desert	33.72220	-116.37360	19 Aug 1958		L. A. Stange	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264612	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043685	Zelus	tetracanthus	USA	California	Inyo	Lee Flat	36.48605	-117.63090	29 Aug 1929		Menke & Stange	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264537	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043686	Zelus	tetracanthus	USA	California	Inyo	China Ranch	35.80108	-116.19502	29 Oct 1955	30 Oct 1955	McDonald & Blodget	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264503	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043687	Zelus	tetracanthus	USA	California	Inyo	West Shore Owens Lake	36.43616	-117.96004	08 Sep 1956		Menke & Stange	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264609	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043688	Zelus	tetracanthus	USA	California	Riverside	Chino Canyon near Palm Springs	33.83028	-116.54444	09 Apr 1961		R. L. Westcott	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO		LACM ENT 264517	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043689	Zelus	tetracanthus	USA	California	Riverside	Dead Indian Cr.	33.70002	-116.37417	11 Jul 1952		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264523	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043690	Zelus	tetracanthus	USA	California	Riverside	Dead Indian Cr.	33.70002	-116.37417	10 May 1952		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264524	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043691	Zelus	tetracanthus	USA	California	Riverside	Palm Canyon	33.79750	-116.51111	18 Jun 1952		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO		LACM ENT 264525	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043692	Zelus	tetracanthus	USA	California	Riverside	Palm Springs	33.83027	-116.52083	22 Apr 1945		J. A. Comstock	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264539	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043693	Zelus	tetracanthus	USA	California	Riverside	Anza	33.55503	-116.67362	05 Jul 1956		A. Menke, Jr.	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coordinates and elev. from GeoNames		Unknown	Pinned	1			1195	3921	Unknown		NO	NO	NO	NO	NO		LACM ENT 264588	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043694	Zelus	tetracanthus	USA	California	Riverside	Palm Springs	33.83028	-116.54444	28 Aug 1955		Menke & Stange	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO		LACM ENT 264605	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043695	Zelus	tetracanthus	USA	California	Riverside	10 mi S Palm Desert	33.64725	-116.37451	24 Apr 1977		C. Bellamy	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		914	3000	Unknown		NO	NO	NO	NO	NO		LACM ENT 264650	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043696	Zelus	tetracanthus	USA	California	Fresno	Fresno	36.74778	-119.77139	Jul 1955		R. Schick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO		LACM ENT 264599	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043697	Zelus	tetracanthus	USA	California	Los Angeles	Redondo	33.84920	-118.38840	09 Sep 1939		J. Lewis	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coord. for Redondo Beach- ER		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264555	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043698	Zelus	tetracanthus	USA	California	Orange	Laguna Beach	33.55000	-117.83333	no date provided		Unknown	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Label						NO	NO	NO	NO	NO		LACM ENT 264551	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043699	Zelus	tetracanthus	USA	California	Orange	Santa Ana Canyon	33.85696	-117.81838	02 Nov 1934		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264547	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043700	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	20 Jul 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264560	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043701	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	09 Sep 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264559	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043702	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	21 Jul 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264561	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043703	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	09 Sep 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264562	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043704	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	09 Sep 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None				Found on Eriogonum Gracille	not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264563	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043705	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	09 Sep 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None				Found on Eriogonum Gracille	not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264564	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043706	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	09 Sep 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None				Found on Eriogonum Gracille	not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264565	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043707	Zelus	tetracanthus	USA	California	Los Angeles	Huntington Pk.	33.98168	-118.22507	09 Sep 1940		A. Bauman	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None				Found on Eriogonum Gracille	not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO		LACM ENT 264540	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043708	Zelus	tetracanthus	USA	California	Orange	Trabuco Canyon	33.66722	-117.56556	24 Oct 1964		R. J. Hamton	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO		LACM ENT 264608	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043709	Zelus	tetracanthus	USA	California	Orange	Costa Mesa	33.64110	-117.91870	20 Jul 1938		J. G. Shanafelt	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264549	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043710	Zelus	tetracanthus	USA	California	Orange	Costa Mesa	33.64110	-117.91870	20 Jul 1938		J. G. Shanafelt	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264610	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043712	Zelus	tetracanthus	USA	California	Ventura	Thousand Oaks	34.10140	-118.50150	22 Oct 1965		S. Ziff	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			270	886	Unknown		NO	NO	NO	NO	NO		LACM ENT 264713	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043713	Zelus	tetracanthus	USA	California	San Bernardino	Sheep Creek Springs	35.42277	-116.35888	31 May 1953		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Label		497	1631	Label		NO	NO	NO	NO	NO		LACM ENT 264590	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043714	Zelus	tetracanthus	USA	California	Los Angeles	El Segundo San Dunes	33.91917	-118.41556	24 Aug 1938		W. D. Pierce	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 4171 m; lat long for El Segundo and surrounding area generally-it includes beach area		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO		LACM ENT 264664	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043715	Zelus	tetracanthus	USA	California	Los Angeles	Palmdale	34.57916	-118.11638	15 Oct 1955		R. Schick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264603	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043716	Zelus	tetracanthus	USA	California	Los Angeles	Tanbark Flats, San Gabriel Mountains	34.20350	-117.76105	25 Jun 1950		J K Windsor	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected coordinates and elev - MDS		Unknown	Pinned	1	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO		LACM ENT 264655	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043717	Zelus	tetracanthus	USA	California	Los Angeles	Tanbark Flats, San Gabriel Mountains	34.20350	-117.76105	25 Jun 1950		D C. Blodget	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected coordinates and elev - MDS		Unknown	Pinned	1	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO		LACM ENT 264579	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043718	Zelus	tetracanthus	USA	California	Los Angeles	Tanbark Flats, San Gabriel Mountains	34.20350	-117.76105	25 Jun 1950		D C. Blodget	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected coordinates and elev - MDS		Unknown	Pinned	1	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO		LACM ENT 264578	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043719	Zelus	tetracanthus	USA	California	Los Angeles	Hynes	33.88946	-118.15979	18 Jun 1922		L. J. Muchmore	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Coord. from paramount.-AV		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264550	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043720	Zelus	tetracanthus	USA	California	Los Angeles	Van Nuys	34.18667	-118.44897	29 May 1936		P.M. Opitz	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264548	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043721	Zelus	tetracanthus	USA	California	Los Angeles	Hynes	33.88946	-118.15979	29 Apr 1921		L. J. Muchmore	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Coord. from paramount.-AV		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264546	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043722	Zelus	tetracanthus	USA	California	Los Angeles	Redondo	33.84920	-118.38840	12 Apr 1938		J. Lewis	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coord. for Redondo Beach- ER		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264522	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043723	Zelus	tetracanthus	USA	California	Los Angeles	2.5 mi SSW Valyermo	34.41263	-117.86909	30 Jun 1959		N. McFarland	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					not very accurate- ER		Unknown	Pinned	1	Google Earth		1463	4800	Label		NO	NO	NO	NO	NO		LACM ENT 264514	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043724	Zelus	tetracanthus	USA	California	Los Angeles	Frenchman's Flat	34.61693	-118.74648	03 Aug 1949		Unknown	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO		LACM ENT 264576	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043725	Zelus	tetracanthus	USA	California	Los Angeles	El Segundo San Dunes	33.91917	-118.41556	17 Aug 1938		W. D. Pierce	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 4171 m; lat long for El Segundo and surrounding area generally-it includes beach area		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO		LACM ENT 264662	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043726	Zelus	tetracanthus	USA	California	Los Angeles	Valyermo	34.44611	-117.85139	25 May 1958		R. L. Westcott	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO		LACM ENT 264583	Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043727	Zelus	tetracanthus	USA	California	Los Angeles	San Gabriel Canyon	34.16084	-117.90867	10 Aug 1946		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer		228	747	Google Earth		NO	NO	NO	NO	NO		LACM ENT 264544	Reduviidae	Harpactorinae	Harpactorini												NO
