PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCR_ENT 00025092	Zelus	tetracanthus	USA	California	San Diego	North Island	32.69722	-117.19833	20 Sep 1931		Ian Moore	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 5421 m; Centrad; Geolocate 2014; The locality is specific to an address so the uncertainty is an estimate		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025093	Zelus	tetracanthus	USA	California	San Diego	Mason Valley	32.98088	-116.42668	03 Jul 1927		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025094	Zelus	tetracanthus	USA	California	San Diego	Otay Mesa	32.55942	-116.97338	25 Nov 1977		D. K. Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 6878 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025095	Zelus	tetracanthus	USA	California	San Diego	San Felipe Valley	33.09593	-116.46312	26 Jun 1927		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025096	Zelus	tetracanthus	USA	California	San Diego	Jacumba	32.61750	-116.18889	14 Jul 1978		Brown and Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025097	Zelus	tetracanthus	USA	California	San Diego	Vallecitos, Anza-Borrego Desert State Park	33.10455	-116.29386	19 Jul 1978		Brown and Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 53010 m; Centrad; Geolocate 2015		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025098	Zelus	tetracanthus	USA	California	San Diego	San Diego	32.71528	-117.15639	15 Sep 1931		Ian Moore	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025099	Zelus	tetracanthus	USA	California	San Diego	Lake Henshaw	33.24111	-116.76171	03 Jun 1928		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		823	2700	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025100	Zelus	tetracanthus	USA	California	San Diego	Laguna			24 Jun 1926		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Locality most likely refers to Laguna Mountain; Used GeoLocate, Google Maps, Google Search		Unknown	Pinned	1							NO	NO	YES	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025101	Zelus	tetracanthus	USA	California	San Diego	Laguna			25 Jun 1926		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Locality most likely refers to Laguna Mountain; Used GeoLocate, Google Maps, Google Search		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025102	Zelus	tetracanthus	USA	California	San Diego	San Diego	32.71528	-117.15639	30 Jul 1921		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025103	Zelus	tetracanthus	USA	California	San Diego	San Felipe Valley	33.09593	-116.46312	26 Jun 1927		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	YES	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025104	Zelus	tetracanthus	USA	California	San Diego	Laguna			24 Jun 1926		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Locality most likely refers to Laguna Mountain; Used GeoLocate, Google Maps, Google Search		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025105	Zelus	tetracanthus	USA	California	San Diego	Earthquake Valley, Anza-Borrego Desert	33.09444	-116.45139	26 Aug 1976		D. K. Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 5484 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	YES	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025106	Zelus	tetracanthus	USA	California	San Diego	San Felipe Valley	33.09593	-116.46312	26 Jun 1927		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025107	Zelus	tetracanthus	USA	California	San Diego	Laguna			22 Jun 1926		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Locality most likely refers to Laguna Mountain; Used GeoLocate, Google Maps, Google Search		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025108	Zelus	tetracanthus	USA	California	San Diego	Laguna			22 Jun 1926		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Locality most likely refers to Laguna Mountain; Used GeoLocate, Google Maps, Google Search		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025109	Zelus	tetracanthus	USA	California	San Diego	Laguna			22 Jun 1926		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Locality most likely refers to Laguna Mountain; Used GeoLocate, Google Maps, Google Search		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025110	Zelus	tetracanthus	USA	California	San Diego	Laguna			24 Jun 1926		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Locality most likely refers to Laguna Mountain; Used GeoLocate, Google Maps, Google Search		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025111	Zelus	tetracanthus	USA	California	San Diego	Jamul, Otay Mesa	32.66954	-116.92323	07 Oct 1978		D. K. Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025112	Zelus	tetracanthus	USA	California	San Diego	Jamul, Otay Mesa	32.66954	-116.92323	07 Oct 1978		D. K. Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025113	Zelus	tetracanthus	USA	California	San Diego	Scissors Crossing	33.09639	-116.47444	24 Sep 1978		D.K.F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025114	Zelus	tetracanthus	USA	California	San Diego	Palm Canyon, Borrego Valley	33.28051	-116.43334	18 Feb 1939		W.P. Medlar	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coordinates and elev at Palm Oasis - MDS		Unknown	Pinned	1	Google Earth		387	1270	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025115	Zelus	tetracanthus	USA	California	San Diego	2 mi. E of Gate, Hot Springs Mountain	33.31520	-116.54434	07 Jul 1978		Brown and Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 2600 m		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025116	Zelus	tetracanthus	USA	California	San Diego	Julian	33.07870	-116.60200	07 Aug 1978		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025117	Zelus	tetracanthus	USA	California	San Diego	Cuyamaca Lake	32.91325	-116.92752	29 Jun 1978		Brown and Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025118	Phymata	arctostaphylae	USA	California	San Diego	Crest Canyon N. of Del Mar (32.96285,-117.255167) 22m	32.96285	-117.25516	27 Oct 2006		MA Wall (LMW024)	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 9628 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000	22	72	Label		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00025119	Phymata	arctostaphylae	USA	California	San Diego	Crest Canyon N. of Del Mar (32.96285,-117.255167) 22m	32.96285	-117.25516	27 Oct 2006		MA Wall (LMW024)	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 9628 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000	22	72	Label		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00025120	Phymata	arctostaphylae	USA	California	San Diego	5 mi. south Julian	33.00692	-116.57673	12 Oct 1978		D. Pendleton	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 5000 m		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00025121	Phymata	arctostaphylae	USA	California	San Diego	Laguna Mts. Julian Dump	33.07861	-116.60111	01 Oct 1978		J.W.B. & D.K.F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 8197 m; Centrad; Geolocate 2014; The location of the dump could have been different throughout the years so the uncertainty covers all of Julian		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00025122	Phymata	arctostaphylae	USA	California	San Diego	Laguna Mts. Julian Dump	33.07861	-116.60111	01 Oct 1978		D. K. F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 8197 m; Centrad; Geolocate 2014; The location of the dump could have been different throughout the years so the uncertainty covers all of Julian		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00025123	Phymata	arctostaphylae	USA	California	San Diego	Laguna Mts. Julian Dump	33.07861	-116.60111	01 Oct 1978		J.W.B. & D.K.F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 8197 m; Centrad; Geolocate 2014; The location of the dump could have been different throughout the years so the uncertainty covers all of Julian		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00025124	Zelus	renardii	USA	California	Imperial	Black Mountain	33.05480	-114.82833	06 May 1978		D.K. Faulkner	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		648	2125	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025125	Zelus	renardii	USA	California	San Diego	El Cajon	32.79472	-116.96167	15 Dec 1981		D.K. Faulkner	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025126	Zelus	renardii	USA	California	San Diego	Lakeside	32.85800	-116.92200	12 Aug 1981		D.K. Faulkner	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth			411	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025127	Zelus	renardii	USA	California	San Diego	Sentenac Canyon	33.12910	-116.43122	27 Feb 1979		D.K. Faulkner	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025128	Zelus	renardii	USA	California	San Diego	Anza-Borrego Desert State Park	33.58300	-116.18800	22 May 1978		R.Parks	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		780	2558	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025129	Zelus	renardii	USA	California	San Diego	Laguna Mountains	32.80833	-116.44833	16 May 1978		S.McElfresh	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025130	Zelus	renardii	USA	California	San Diego	Lower Otay Lake	32.61056	-116.92389	24 Oct 1978		J.W. Brown	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 5481 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025136	Zelus	renardii	USA	California	San Diego	Scissors Crossing	33.09639	-116.47444	16 Sep 1976		S. McElfresh	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025139	Zelus	renardii	USA	California	San Diego	Anza-Borrego Desert State Park, Borrego Springs	33.04866	-117.04194	01 Apr 1978		D. Faulkner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025140	Zelus	renardii	USA	California	San Diego	Anza-Borrego Desert State Park	33.58300	-116.18800	22 Sep 1977		DKF	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		780	2558	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00025141	Zelus	renardii	USA	California	San Diego	Boulevard-Manzanita	32.39490	-116.16250	07 Aug 1979		R.Messner	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1022	3353	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
