PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCR_ENT 00042961	Apiomerus	californicus	USA	California	Santa Clara	Highland Dist.	37.34105	-122.07948	02 Jun 1957		S. M. Fidel	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					mapped to The Highlands, Santa Clara Co.-LB		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042962	Apiomerus	californicus	USA	California	Amador	Volcano	38.44310	-120.62970	05 May 1957		R. M. Bohart	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042963	Apiomerus	californicus	USA	California	Amador	Volcano	38.44310	-120.62970	05 May 1957		W. T. Crites	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042964	Apiomerus	californicus	USA	California	Amador	Volcano	38.44310	-120.62970	05 May 1957		C. G. Moore	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042965	Apiomerus	californicus	USA	California	Amador	Volcano	38.44310	-120.62970	05 May 1957		W. T. Crites	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042966	Apiomerus	californicus	USA	California	Amador	Plymouth	38.48194	-120.84361	19 Jun 1967		P. B. Schultz	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042967	Apiomerus	californicus	USA	California	Amador	Fiddletown	38.50389	-120.75444	19 Jun 1967		R. F. Denno	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042968	Apiomerus	californicus	USA	California	Amador	Fiddletown	38.50389	-120.75444	19 Jun 1967		R. F. Denno	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042969	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	26 May 1956		R. C. Bechtel	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042970	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	06 Jun 1956		R. M. Bohart	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042971	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	05 Jun 1957		R. M. Bohart	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042972	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	05 Jun 1957		R. M. Bohart	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042973	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	11 May 1958		A. E. Menke	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042974	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	01 May 1960		P. E. Paige	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042975	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	01 May 1960		F. D. Parker	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042976	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco, Camp Cal.	36.28180	-121.33244	01 May 1960		P. E. Paige	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042977	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco	36.32800	-121.28590	03 May 1972		B. Villegas	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042978	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco	36.32800	-121.28590	03 May 1972		B. Villegas	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042979	Apiomerus	californicus	USA	California	Monterey	Arroyo Seco	36.32800	-121.28590	27 May 1975		R. M. Bohart	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042980	Apiomerus	californicus	USA	California	San Diego	Mount Palomar State Park	33.33753	-116.91030	28 Jun 1963		W. C. Reische	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042981	Apiomerus	californicus	USA	California	San Diego	Mount Palomar State Park	33.33753	-116.91030	28 Jun 1963		D. Wustner	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042982	Apiomerus	californicus	USA	California	San Diego	Mount Palomar State Park	33.33753	-116.91030	28 Jun 1963		W. C. Reische	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042983	Apiomerus	californicus	USA	California	San Diego	Mount Palomar State Park	33.33753	-116.91030	28 Jun 1963		W. C. Reische	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042984	Apiomerus	californicus	USA	California	San Diego	Mount Laguna	33.97667	-118.13889	05 Jul 1963		D. Wustner	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					expanded Mt. to Mount - MDS		Unknown	Pinned	1			1524	5000	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042985	Apiomerus	californicus	USA	California	San Diego	Oceanside	33.19590	-117.37950	31 May 1941		T. Loeber	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042986	Apiomerus	californicus	USA	California	San Diego	Guatay	32.84893	-116.55720	04 Jul 1956		H. R. Moffitt	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					originally spelled as Quatay		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042987	Apiomerus	californicus	USA	California	San Diego	San Diego County	32.71528	-117.15639	11 May 1924		Unknown	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042988	Apiomerus	californicus	USA	California	Santa Barbara	Bluff Campground, San Rafael Mountains	34.67388	-119.66652	29 Jun 1959		F. D. Parker	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					geonames and topozone		Unknown	Pinned	1	Gazetteer		1356	4449	Map		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042989	Apiomerus	californicus	USA	California	Santa Barbara	Santa Ynez Mountains	34.29400	-119.42450	24 Jun 1959		P. E. Paige	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					Santa Ynez Mnts. Rancho Alegre BSA (3 mi. SE Cachuma Dam)		Unknown	Pinned	1			1210	3970	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042990	Apiomerus	californicus	USA	California	Santa Barbara	Santa Ynez Mountains	34.29400	-119.42450	24 Jun 1959		F. D. Parker	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					Santa Ynez Mnts. Rancho Alegre BSA (3 mi. SE Cachuma Dam)		Unknown	Pinned	1			1210	3970	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042991	Apiomerus	californicus	USA	California	Santa Barbara	Santa Ynez Mountains	34.29400	-119.42450	24 Jun 1959		R. W. Spore	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					Santa Ynez Mnts. Rancho Alegre BSA (3 mi. SE Cachuma Dam)		Unknown	Pinned	1			1210	3970	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042992	Apiomerus	californicus	USA	California	San Bernardino	3 mi W Cajon Pass	34.32582	-117.48020	07 Jun 1958		E. I. Schlinger	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042993	Apiomerus	californicus	USA	California	San Bernardino	Glen Ranch	34.21001	-117.40782	06 Jul 1952		S. Miyagawa	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					coord. for Glen Helen Ranch- ER		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042994	Apiomerus	californicus	USA	California	Riverside	Hemet Lake	33.97155	-117.09361	17 May 1959		E. I. Schlinger	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042995	Apiomerus	californicus	USA	California	Riverside	Gilman Hot Springs	33.83590	-116.98890	01 Jul 1952		D. E. Barcus	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042996	Apiomerus	californicus	USA	California	Riverside	Pinyon Flat [Campground], San Jacinto Mts	33.58456	-116.45697	28 May 1940		Fred H. Rindge	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					previously placed in error as Piñon Flat [34.44390 -118.53530], Ventura Co.; label has San Jacinto Mts, but can only find Pinyon Flat [Campground] in foothills of Santa Rosa Mt, off of Rt74 Pines  to Palms Hwy, also San Bernardino National Forest, nr Hwy 74 - MDS		Unknown	Pinned	1	Google Earth		1227	4025	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042997	Apiomerus	californicus	USA	California	Riverside	Pinyon Flat [Campground], San Jacinto Mts	33.58456	-116.45697	28 May 1940		Fred H. Rindge	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					previously placed in error as Piñon Flat [34.44390 -118.53530], Ventura Co.; label has San Jacinto Mts, but can only find Pinyon Flat [Campground] in foothills of Santa Rosa Mt, off of Rt74 Pines  to Palms Hwy, also San Bernardino National Forest, nr Hwy 74 - MDS		Unknown	Pinned	1	Google Earth		1227	4025	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042998	Apiomerus	californicus	USA	California	Fresno	Watts Valley	36.56020	-119.21300	22 Jun 1956		R. O. Schuster	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GPS						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00042999	Apiomerus	californicus	USA	California	Fresno	Watts Valley	36.56020	-119.21300	23 Jun 1956		R. O. Schuster	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GPS						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00043000	Apiomerus	californicus	USA	California	Mariposa	Mariposa	37.29060	-119.57590	18 Jun 1968		D. S. Horning Jr.	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1			594	1949	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00043001	Apiomerus	californicus	USA	California	San Diego	Mount Laguna	33.97667	-118.13889	05 Jul 1963		D. Wustner	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype					expanded Mt. to Mount - MDS		Unknown	Pinned	1			1524	5000	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00043002	Apiomerus	californicus	USA	California	San Diego	Mount Palomar State Park	33.33753	-116.91030	28 Jun 1963		D. Wustner	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
UCR_ENT 00043003	Apiomerus	californicus	USA	California	Los Angeles	Big Rock Cn.	34.03583	-118.60861	22 Jun 1949		L. W. Isaak	Adult Male	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Apiomerini												NO
